30,50,100,200
0.0785266983169407,0.0444129459009065,0.06776199686432993,0.05770844125026803
0.03726976555117295,0.03748556311564921,0.0454647083730122,0.03844379133515696
0.055397256553718355,0.07821516965181258,0.03832473305934797,0.0987013905459787
0.037393182820392556,0.08235247697439102,0.03757146349596768,0.08002931367117821
0.07822250910348233,0.042182060692766365,0.0811487621991493,0.0937901401947348
0.06719672970842994,0.06622597006660602,0.07854116604867295,0.04081018008314946
0.04842120196356614,0.03745141218623904,0.05410921809321095,0.05760367189594712
0.07847587514354148,0.052756126353947,0.04098853057473073,0.06480938304095257
0.039424993224276894,0.013151947596663882,0.06353514345900318,0.038408360270548725
0.04116541648661265,0.04200943588767592,0.03732925618201005,0.09142776794338364
